city,title,location,price(L),rate_persqft,area_insqft,building_status,last_updated_date
Mumbai,4 BHK Apartment,Mahalaxmi,1150.0,32857 ,3500 ,Ready to move,Last update - 22-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,324.0,32628 ,993 ,Under Construction,Last update - 23-11-2019
Mumbai,1 BHK Apartment,Mahalaxmi,160.0,30769 ,520 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,600.0,44444 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,575.0,42592 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,45000 ,800 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,40000 ,900 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,550.0,32352 ,1700 ,Under Construction,Last update - 19-09-2019
Mumbai,4 BHK Apartment,Mahalaxmi,860.0,28666 ,3000 ,Under Construction,Last update - 27-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,27972 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,31080 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,790.0,32999 ,2394 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,40650 ,984 ,Under Construction,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,650.0,38100 ,1706 ,Under Construction,Last update - 19-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,28915 ,1245 ,Under Construction,Last update - 19-11-2019
Mumbai,3 BHK Apartment,Mahalaxmi,591.0,33907 ,1743 ,Under Construction,Last update - 24-01-2020
Mumbai,5 BHK Apartment,Mahalaxmi,1100.0,28132 ,3910 ,Ready to move,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,625.0,27448 ,2277 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Mahalaxmi,1150.0,32857 ,3500 ,Ready to move,Last update - 22-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,324.0,32628 ,993 ,Under Construction,Last update - 23-11-2019
Mumbai,1 BHK Apartment,Mahalaxmi,160.0,30769 ,520 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,600.0,44444 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,575.0,42592 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,45000 ,800 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,40000 ,900 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,550.0,32352 ,1700 ,Under Construction,Last update - 19-09-2019
Mumbai,4 BHK Apartment,Mahalaxmi,860.0,28666 ,3000 ,Under Construction,Last update - 27-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,27972 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,31080 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,790.0,32999 ,2394 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,40650 ,984 ,Under Construction,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,650.0,38100 ,1706 ,Under Construction,Last update - 19-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,28915 ,1245 ,Under Construction,Last update - 19-11-2019
Mumbai,3 BHK Apartment,Mahalaxmi,591.0,33907 ,1743 ,Under Construction,Last update - 24-01-2020
Mumbai,5 BHK Apartment,Mahalaxmi,1100.0,28132 ,3910 ,Ready to move,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,625.0,27448 ,2277 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Mahalaxmi,1150.0,32857 ,3500 ,Ready to move,Last update - 22-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,324.0,32628 ,993 ,Under Construction,Last update - 23-11-2019
Mumbai,1 BHK Apartment,Mahalaxmi,160.0,30769 ,520 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,600.0,44444 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,575.0,42592 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,45000 ,800 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,40000 ,900 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,550.0,32352 ,1700 ,Under Construction,Last update - 19-09-2019
Mumbai,4 BHK Apartment,Mahalaxmi,860.0,28666 ,3000 ,Under Construction,Last update - 27-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,27972 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,31080 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,790.0,32999 ,2394 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,40650 ,984 ,Under Construction,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,650.0,38100 ,1706 ,Under Construction,Last update - 19-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,28915 ,1245 ,Under Construction,Last update - 19-11-2019
Mumbai,3 BHK Apartment,Mahalaxmi,591.0,33907 ,1743 ,Under Construction,Last update - 24-01-2020
Mumbai,5 BHK Apartment,Mahalaxmi,1100.0,28132 ,3910 ,Ready to move,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,625.0,27448 ,2277 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Mahalaxmi,1150.0,32857 ,3500 ,Ready to move,Last update - 22-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,324.0,32628 ,993 ,Under Construction,Last update - 23-11-2019
Mumbai,1 BHK Apartment,Mahalaxmi,160.0,30769 ,520 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,600.0,44444 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,575.0,42592 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,45000 ,800 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,40000 ,900 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,550.0,32352 ,1700 ,Under Construction,Last update - 19-09-2019
Mumbai,4 BHK Apartment,Mahalaxmi,860.0,28666 ,3000 ,Under Construction,Last update - 27-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,27972 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,31080 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,790.0,32999 ,2394 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,40650 ,984 ,Under Construction,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,650.0,38100 ,1706 ,Under Construction,Last update - 19-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,28915 ,1245 ,Under Construction,Last update - 19-11-2019
Mumbai,3 BHK Apartment,Mahalaxmi,591.0,33907 ,1743 ,Under Construction,Last update - 24-01-2020
Mumbai,5 BHK Apartment,Mahalaxmi,1100.0,28132 ,3910 ,Ready to move,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,625.0,27448 ,2277 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Mahalaxmi,1150.0,32857 ,3500 ,Ready to move,Last update - 22-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,324.0,32628 ,993 ,Under Construction,Last update - 23-11-2019
Mumbai,1 BHK Apartment,Mahalaxmi,160.0,30769 ,520 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,600.0,44444 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,575.0,42592 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,45000 ,800 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,40000 ,900 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,550.0,32352 ,1700 ,Under Construction,Last update - 19-09-2019
Mumbai,4 BHK Apartment,Mahalaxmi,860.0,28666 ,3000 ,Under Construction,Last update - 27-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,27972 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,31080 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,790.0,32999 ,2394 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,40650 ,984 ,Under Construction,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,650.0,38100 ,1706 ,Under Construction,Last update - 19-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,28915 ,1245 ,Under Construction,Last update - 19-11-2019
Mumbai,3 BHK Apartment,Mahalaxmi,591.0,33907 ,1743 ,Under Construction,Last update - 24-01-2020
Mumbai,5 BHK Apartment,Mahalaxmi,1100.0,28132 ,3910 ,Ready to move,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,625.0,27448 ,2277 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Mahalaxmi,1150.0,32857 ,3500 ,Ready to move,Last update - 22-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,324.0,32628 ,993 ,Under Construction,Last update - 23-11-2019
Mumbai,1 BHK Apartment,Mahalaxmi,160.0,30769 ,520 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,600.0,44444 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,575.0,42592 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,45000 ,800 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,40000 ,900 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,550.0,32352 ,1700 ,Under Construction,Last update - 19-09-2019
Mumbai,4 BHK Apartment,Mahalaxmi,860.0,28666 ,3000 ,Under Construction,Last update - 27-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,27972 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,31080 ,1287 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,790.0,32999 ,2394 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,400.0,40650 ,984 ,Under Construction,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,650.0,38100 ,1706 ,Under Construction,Last update - 19-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,28915 ,1245 ,Under Construction,Last update - 19-11-2019
Mumbai,3 BHK Apartment,Mahalaxmi,591.0,33907 ,1743 ,Under Construction,Last update - 24-01-2020
Mumbai,5 BHK Apartment,Mahalaxmi,1100.0,28132 ,3910 ,Ready to move,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,625.0,27448 ,2277 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Mahalaxmi,1150.0,32857 ,3500 ,Ready to move,Last update - 22-11-2019
Mumbai,2 BHK Apartment,Mahalaxmi,324.0,32628 ,993 ,Under Construction,Last update - 23-11-2019
Mumbai,1 BHK Apartment,Mahalaxmi,160.0,30769 ,520 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,600.0,44444 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,575.0,42592 ,1350 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,45000 ,800 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,42352 ,850 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Mahalaxmi,360.0,40000 ,900 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Mahalaxmi,550.0,32352 ,1700 ,Under Construction,Last update - 18-09-2019
Mumbai,4 BHK Apartment,Powai,700.0,25000 ,2800 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,320.0,29090 ,1100 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,700.0,28282 ,2475 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,675.0,32142 ,2100 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,250.0,17897 ,1400 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,198.0,17256 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,200.0,17467 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,434.99999999999994,17431 ,2500 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,250.0,25853 ,967 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,16365 ,1074 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,173.0,16352 ,1060 ,Under Construction,Last update - 12-11-2019
Mumbai,2 BHK Apartment,Powai,220.00000000000003,20952 ,1050 ,Ready to move,Last update - 24-01-2020
Mumbai,2 BHK Apartment,Powai,165.0,16923 ,975 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,202.0,18913 ,1068 ,Under Construction,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,199.0,16583 ,1200 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Powai,400.0,28571 ,1400 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,217.0,19727 ,1100 ,Ready to move,Last update - 16-11-2019
Mumbai,1 BHK Apartment,Powai,135.0,20209 ,668 ,Ready to move,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,800.0,38834 ,2060 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,18134 ,965 ,Ready to move,Last update - 18-09-2019
Mumbai,4 BHK Apartment,Powai,700.0,25000 ,2800 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,320.0,29090 ,1100 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,700.0,28282 ,2475 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,675.0,32142 ,2100 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,250.0,17897 ,1400 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,198.0,17256 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,200.0,17467 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,434.99999999999994,17431 ,2500 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,250.0,25853 ,967 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,16365 ,1074 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,173.0,16352 ,1060 ,Under Construction,Last update - 12-11-2019
Mumbai,2 BHK Apartment,Powai,220.00000000000003,20952 ,1050 ,Ready to move,Last update - 24-01-2020
Mumbai,2 BHK Apartment,Powai,165.0,16923 ,975 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,202.0,18913 ,1068 ,Under Construction,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,199.0,16583 ,1200 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Powai,400.0,28571 ,1400 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,217.0,19727 ,1100 ,Ready to move,Last update - 16-11-2019
Mumbai,1 BHK Apartment,Powai,135.0,20209 ,668 ,Ready to move,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,800.0,38834 ,2060 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,18134 ,965 ,Ready to move,Last update - 18-09-2019
Mumbai,4 BHK Apartment,Powai,700.0,25000 ,2800 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,320.0,29090 ,1100 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,700.0,28282 ,2475 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,675.0,32142 ,2100 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,250.0,17897 ,1400 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,198.0,17256 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,200.0,17467 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,434.99999999999994,17431 ,2500 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,250.0,25853 ,967 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,16365 ,1074 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,173.0,16352 ,1060 ,Under Construction,Last update - 12-11-2019
Mumbai,2 BHK Apartment,Powai,220.00000000000003,20952 ,1050 ,Ready to move,Last update - 24-01-2020
Mumbai,2 BHK Apartment,Powai,165.0,16923 ,975 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,202.0,18913 ,1068 ,Under Construction,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,199.0,16583 ,1200 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Powai,400.0,28571 ,1400 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,217.0,19727 ,1100 ,Ready to move,Last update - 16-11-2019
Mumbai,1 BHK Apartment,Powai,135.0,20209 ,668 ,Ready to move,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,800.0,38834 ,2060 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,18134 ,965 ,Ready to move,Last update - 18-09-2019
Mumbai,4 BHK Apartment,Powai,700.0,25000 ,2800 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,320.0,29090 ,1100 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,700.0,28282 ,2475 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,675.0,32142 ,2100 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,250.0,17897 ,1400 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,198.0,17256 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,200.0,17467 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,434.99999999999994,17431 ,2500 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,250.0,25853 ,967 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,16365 ,1074 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,173.0,16352 ,1060 ,Under Construction,Last update - 12-11-2019
Mumbai,2 BHK Apartment,Powai,220.00000000000003,20952 ,1050 ,Ready to move,Last update - 24-01-2020
Mumbai,2 BHK Apartment,Powai,165.0,16923 ,975 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,202.0,18913 ,1068 ,Under Construction,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,199.0,16583 ,1200 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Powai,400.0,28571 ,1400 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,217.0,19727 ,1100 ,Ready to move,Last update - 16-11-2019
Mumbai,1 BHK Apartment,Powai,135.0,20209 ,668 ,Ready to move,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,800.0,38834 ,2060 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,18134 ,965 ,Ready to move,Last update - 18-09-2019
Mumbai,4 BHK Apartment,Powai,700.0,25000 ,2800 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,320.0,29090 ,1100 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,700.0,28282 ,2475 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,675.0,32142 ,2100 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,250.0,17897 ,1400 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,198.0,17256 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,200.0,17467 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,434.99999999999994,17431 ,2500 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,250.0,25853 ,967 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,16365 ,1074 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,173.0,16352 ,1060 ,Under Construction,Last update - 12-11-2019
Mumbai,2 BHK Apartment,Powai,220.00000000000003,20952 ,1050 ,Ready to move,Last update - 24-01-2020
Mumbai,2 BHK Apartment,Powai,165.0,16923 ,975 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,202.0,18913 ,1068 ,Under Construction,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,199.0,16583 ,1200 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Powai,400.0,28571 ,1400 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,217.0,19727 ,1100 ,Ready to move,Last update - 16-11-2019
Mumbai,1 BHK Apartment,Powai,135.0,20209 ,668 ,Ready to move,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,800.0,38834 ,2060 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,18134 ,965 ,Ready to move,Last update - 18-09-2019
Mumbai,4 BHK Apartment,Powai,700.0,25000 ,2800 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,320.0,29090 ,1100 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,700.0,28282 ,2475 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,675.0,32142 ,2100 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,250.0,17897 ,1400 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,198.0,17256 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,200.0,17467 ,1150 ,Under Construction,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,434.99999999999994,17431 ,2500 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,250.0,25853 ,967 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,16365 ,1074 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,173.0,16352 ,1060 ,Under Construction,Last update - 12-11-2019
Mumbai,2 BHK Apartment,Powai,220.00000000000003,20952 ,1050 ,Ready to move,Last update - 24-01-2020
Mumbai,2 BHK Apartment,Powai,165.0,16923 ,975 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,202.0,18913 ,1068 ,Under Construction,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,199.0,16583 ,1200 ,Under Construction,Last update - 24-01-2020
Mumbai,3 BHK Apartment,Powai,400.0,28571 ,1400 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,217.0,19727 ,1100 ,Ready to move,Last update - 16-11-2019
Mumbai,1 BHK Apartment,Powai,135.0,20209 ,668 ,Ready to move,Last update - 16-01-2020
Mumbai,3 BHK Apartment,Powai,800.0,38834 ,2060 ,Ready to move,Last update - 16-01-2020
Mumbai,2 BHK Apartment,Powai,175.0,18134 ,965 ,Ready to move,Last update - 18-09-2019
Mumbai,4 BHK Apartment,Powai,700.0,25000 ,2800 ,Ready to move,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,320.0,29090 ,1100 ,Ready to move,Last update - 15-01-2020
Mumbai,4 BHK Apartment,Powai,700.0,28282 ,2475 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,675.0,32142 ,2100 ,Ready to move,Last update - 15-01-2020
Mumbai,3 BHK Apartment,Powai,250.0,17897 ,1400 ,Under Construction,Last update - 15-01-2020
Mumbai,2 BHK Apartment,Powai,198.0,17256 ,1150 ,Under Construction,Last update - 15-01-2020
